,Unnamed: 0,capped_normalized_return,eval_episode_return,eval_frame_rate,eval_num_episodes,frame,human_gap,iteration,normalized_return,train_episode_return,train_exploration_epsilon,train_frame_rate,train_num_episodes,environment_name,seed,agent_id,agent_name
8949,10549,-1,3280.0,-1,-1,9800000,-1,-1,0.2461155217835444,-1,-1,-1,-1,up_n_down,2021,hyperdqn,HyperDQN
8950,10550,-1,3626.0,-1,-1,10000000,-1,-1,0.2771196616426817,-1,-1,-1,-1,up_n_down,2021,hyperdqn,HyperDQN
8951,10551,-1,3690.0,-1,-1,10200000,-1,-1,0.2828545314432158,-1,-1,-1,-1,up_n_down,2021,hyperdqn,HyperDQN
8952,10552,-1,4188.0,-1,-1,10400000,-1,-1,0.3274789870786214,-1,-1,-1,-1,up_n_down,2021,hyperdqn,HyperDQN
8953,10553,-1,5286.0,-1,-1,10600000,-1,-1,0.4258678470940339,-1,-1,-1,-1,up_n_down,2021,hyperdqn,HyperDQN
8954,10554,-1,4492.0,-1,-1,10800000,-1,-1,0.3547196186311582,-1,-1,-1,-1,up_n_down,2021,hyperdqn,HyperDQN
8955,10555,-1,3308.0,-1,-1,11000000,-1,-1,0.2486245273212781,-1,-1,-1,-1,up_n_down,2021,hyperdqn,HyperDQN
8956,10556,-1,5402.0,-1,-1,11200000,-1,-1,0.4362622986075019,-1,-1,-1,-1,up_n_down,2021,hyperdqn,HyperDQN
8957,10557,-1,3244.0,-1,-1,11400000,-1,-1,0.242889657520744,-1,-1,-1,-1,up_n_down,2021,hyperdqn,HyperDQN
8958,10558,-1,3210.0,-1,-1,11600000,-1,-1,0.2398430079392103,-1,-1,-1,-1,up_n_down,2021,hyperdqn,HyperDQN
8959,10559,-1,4776.0,-1,-1,11800000,-1,-1,0.3801681033710281,-1,-1,-1,-1,up_n_down,2021,hyperdqn,HyperDQN
8960,10560,-1,6082.0,-1,-1,12000000,-1,-1,0.4971952902381762,-1,-1,-1,-1,up_n_down,2021,hyperdqn,HyperDQN
8961,10561,-1,4918.0,-1,-1,12200000,-1,-1,0.3928923457409631,-1,-1,-1,-1,up_n_down,2021,hyperdqn,HyperDQN
8962,10562,-1,4378.0,-1,-1,12400000,-1,-1,0.3445043817989569,-1,-1,-1,-1,up_n_down,2021,hyperdqn,HyperDQN
8963,10563,-1,5672.0,-1,-1,12600000,-1,-1,0.4604562805785049,-1,-1,-1,-1,up_n_down,2021,hyperdqn,HyperDQN
8964,10564,-1,3950.0,-1,-1,12800000,-1,-1,0.3061524400078854,-1,-1,-1,-1,up_n_down,2021,hyperdqn,HyperDQN
8965,10565,-1,5082.0,-1,-1,13000000,-1,-1,0.4075879496048316,-1,-1,-1,-1,up_n_down,2021,hyperdqn,HyperDQN
8966,10566,-1,5776.0,-1,-1,13200000,-1,-1,0.4697754440043728,-1,-1,-1,-1,up_n_down,2021,hyperdqn,HyperDQN
8967,10567,-1,4844.0,-1,-1,13400000,-1,-1,0.3862614025340956,-1,-1,-1,-1,up_n_down,2021,hyperdqn,HyperDQN
8968,10568,-1,5238.0,-1,-1,13600000,-1,-1,0.4215666947436334,-1,-1,-1,-1,up_n_down,2021,hyperdqn,HyperDQN
8969,10569,-1,5842.0,-1,-1,13800000,-1,-1,0.4756895284861736,-1,-1,-1,-1,up_n_down,2021,hyperdqn,HyperDQN
8970,10570,-1,5702.0,-1,-1,14000000,-1,-1,0.4631445007975053,-1,-1,-1,-1,up_n_down,2021,hyperdqn,HyperDQN
8971,10571,-1,4436.0,-1,-1,14200000,-1,-1,0.3497016075556909,-1,-1,-1,-1,up_n_down,2021,hyperdqn,HyperDQN
8972,10572,-1,5404.0,-1,-1,14400000,-1,-1,0.4364415132887686,-1,-1,-1,-1,up_n_down,2021,hyperdqn,HyperDQN
8973,10573,-1,3728.0,-1,-1,14600000,-1,-1,0.2862596103872828,-1,-1,-1,-1,up_n_down,2021,hyperdqn,HyperDQN
8974,10574,-1,5468.0,-1,-1,14800000,-1,-1,0.4421763830893027,-1,-1,-1,-1,up_n_down,2021,hyperdqn,HyperDQN
8975,10575,-1,4132.0,-1,-1,15000000,-1,-1,0.3224609760031541,-1,-1,-1,-1,up_n_down,2021,hyperdqn,HyperDQN
8976,10576,-1,6212.0,-1,-1,15200000,-1,-1,0.5088442445205111,-1,-1,-1,-1,up_n_down,2021,hyperdqn,HyperDQN
8977,10577,-1,4102.0,-1,-1,15400000,-1,-1,0.3197727557841538,-1,-1,-1,-1,up_n_down,2021,hyperdqn,HyperDQN
8978,10578,-1,5128.0,-1,-1,15600000,-1,-1,0.4117098872739654,-1,-1,-1,-1,up_n_down,2021,hyperdqn,HyperDQN
8979,10579,-1,5968.0,-1,-1,15800000,-1,-1,0.486980053405975,-1,-1,-1,-1,up_n_down,2021,hyperdqn,HyperDQN
8980,10580,-1,2566.0,-1,-1,16000000,-1,-1,0.1821358805713363,-1,-1,-1,-1,up_n_down,2021,hyperdqn,HyperDQN
8981,10581,-1,3752.0,-1,-1,16200000,-1,-1,0.2884101865624832,-1,-1,-1,-1,up_n_down,2021,hyperdqn,HyperDQN
8982,10582,-1,6856.0,-1,-1,16400000,-1,-1,0.5665513718883851,-1,-1,-1,-1,up_n_down,2021,hyperdqn,HyperDQN
8983,10583,-1,6834.0,-1,-1,16600000,-1,-1,0.5645800103944515,-1,-1,-1,-1,up_n_down,2021,hyperdqn,HyperDQN
8984,10584,-1,4580.0,-1,-1,16800000,-1,-1,0.3626050646068925,-1,-1,-1,-1,up_n_down,2021,hyperdqn,HyperDQN
8985,10585,-1,4794.0,-1,-1,17000000,-1,-1,0.3817810355024283,-1,-1,-1,-1,up_n_down,2021,hyperdqn,HyperDQN
8986,10586,-1,5372.0,-1,-1,17200000,-1,-1,0.4335740783885016,-1,-1,-1,-1,up_n_down,2021,hyperdqn,HyperDQN
8987,10587,-1,4802.0,-1,-1,17400000,-1,-1,0.3824978942274951,-1,-1,-1,-1,up_n_down,2021,hyperdqn,HyperDQN
8988,10588,-1,5968.0,-1,-1,17600000,-1,-1,0.486980053405975,-1,-1,-1,-1,up_n_down,2021,hyperdqn,HyperDQN
8989,10589,-1,6806.0,-1,-1,17800000,-1,-1,0.5620710048567178,-1,-1,-1,-1,up_n_down,2021,hyperdqn,HyperDQN
8990,10590,-1,5036.0,-1,-1,18000000,-1,-1,0.4034660119356977,-1,-1,-1,-1,up_n_down,2021,hyperdqn,HyperDQN
8991,10591,-1,7214.0,-1,-1,18200000,-1,-1,0.5986307998351225,-1,-1,-1,-1,up_n_down,2021,hyperdqn,HyperDQN
8992,10592,-1,4740.0,-1,-1,18400000,-1,-1,0.3769422391082277,-1,-1,-1,-1,up_n_down,2021,hyperdqn,HyperDQN
8993,10593,-1,6004.0,-1,-1,18600000,-1,-1,0.4902059176687754,-1,-1,-1,-1,up_n_down,2021,hyperdqn,HyperDQN
8994,10594,-1,3668.0,-1,-1,18800000,-1,-1,0.2808831699492822,-1,-1,-1,-1,up_n_down,2021,hyperdqn,HyperDQN
8995,10595,-1,6504.0,-1,-1,19000000,-1,-1,0.5350095879854477,-1,-1,-1,-1,up_n_down,2021,hyperdqn,HyperDQN
8996,10596,-1,5136.0,-1,-1,19200000,-1,-1,0.4124267459990322,-1,-1,-1,-1,up_n_down,2021,hyperdqn,HyperDQN
8997,10597,-1,7644.0,-1,-1,19400000,-1,-1,0.6371619563074606,-1,-1,-1,-1,up_n_down,2021,hyperdqn,HyperDQN
8998,10598,-1,4636.0,-1,-1,19600000,-1,-1,0.3676230756823599,-1,-1,-1,-1,up_n_down,2021,hyperdqn,HyperDQN
8999,10599,-1,5862.0,-1,-1,19800000,-1,-1,0.4774816752988404,-1,-1,-1,-1,up_n_down,2021,hyperdqn,HyperDQN
9000,10600,-1,-0.2,-1,-1,0,-1,-1,-0.025,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9001,10601,-1,-0.6,-1,-1,200000,-1,-1,-0.0583333333333333,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9002,10602,-1,-5.8,-1,-1,400000,-1,-1,-0.4916666666666666,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9003,10603,-1,0.6,-1,-1,600000,-1,-1,0.0416666666666666,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9004,10604,-1,1.6,-1,-1,800000,-1,-1,0.125,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9005,10605,-1,3.2,-1,-1,1000000,-1,-1,0.2583333333333333,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9006,10606,-1,6.4,-1,-1,1200000,-1,-1,0.525,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9007,10607,-1,2.0,-1,-1,1400000,-1,-1,0.1583333333333333,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9008,10608,-1,-1.4,-1,-1,1600000,-1,-1,-0.125,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9009,10609,-1,0.8,-1,-1,1800000,-1,-1,0.0583333333333333,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9010,10610,-1,1.6,-1,-1,2000000,-1,-1,0.125,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9011,10611,-1,2.8,-1,-1,2200000,-1,-1,0.2249999999999999,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9012,10612,-1,3.8,-1,-1,2400000,-1,-1,0.3083333333333333,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9013,10613,-1,3.6,-1,-1,2600000,-1,-1,0.2916666666666667,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9014,10614,-1,9.2,-1,-1,2800000,-1,-1,0.7583333333333333,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9015,10615,-1,3.0,-1,-1,3000000,-1,-1,0.2416666666666666,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9016,10616,-1,5.2,-1,-1,3200000,-1,-1,0.425,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9017,10617,-1,5.2,-1,-1,3400000,-1,-1,0.425,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9018,10618,-1,11.0,-1,-1,3600000,-1,-1,0.9083333333333332,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9019,10619,-1,8.0,-1,-1,3800000,-1,-1,0.6583333333333333,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9020,10620,-1,8.6,-1,-1,4000000,-1,-1,0.7083333333333334,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9021,10621,-1,4.6,-1,-1,4200000,-1,-1,0.375,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9022,10622,-1,12.4,-1,-1,4400000,-1,-1,1.025,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9023,10623,-1,5.0,-1,-1,4600000,-1,-1,0.4083333333333334,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9024,10624,-1,10.2,-1,-1,4800000,-1,-1,0.8416666666666667,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9025,10625,-1,9.2,-1,-1,5000000,-1,-1,0.7583333333333333,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9026,10626,-1,4.4,-1,-1,5200000,-1,-1,0.3583333333333334,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9027,10627,-1,8.6,-1,-1,5400000,-1,-1,0.7083333333333334,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9028,10628,-1,3.8,-1,-1,5600000,-1,-1,0.3083333333333333,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9029,10629,-1,12.6,-1,-1,5800000,-1,-1,1.0416666666666667,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9030,10630,-1,4.6,-1,-1,6000000,-1,-1,0.375,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9031,10631,-1,4.2,-1,-1,6200000,-1,-1,0.3416666666666667,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9032,10632,-1,12.6,-1,-1,6400000,-1,-1,1.0416666666666667,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9033,10633,-1,1.4,-1,-1,6600000,-1,-1,0.1083333333333333,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9034,10634,-1,17.8,-1,-1,6800000,-1,-1,1.475,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9035,10635,-1,6.4,-1,-1,7000000,-1,-1,0.525,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9036,10636,-1,10.2,-1,-1,7200000,-1,-1,0.8416666666666667,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9037,10637,-1,19.8,-1,-1,7400000,-1,-1,1.6416666666666666,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9038,10638,-1,15.4,-1,-1,7600000,-1,-1,1.275,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9039,10639,-1,6.2,-1,-1,7800000,-1,-1,0.5083333333333334,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9040,10640,-1,7.4,-1,-1,8000000,-1,-1,0.6083333333333334,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9041,10641,-1,8.4,-1,-1,8200000,-1,-1,0.6916666666666668,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9042,10642,-1,11.2,-1,-1,8400000,-1,-1,0.925,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9043,10643,-1,11.6,-1,-1,8600000,-1,-1,0.9583333333333334,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9044,10644,-1,5.8,-1,-1,8800000,-1,-1,0.475,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9045,10645,-1,12.0,-1,-1,9000000,-1,-1,0.9916666666666668,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9046,10646,-1,15.2,-1,-1,9200000,-1,-1,1.2583333333333333,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9047,10647,-1,21.8,-1,-1,9400000,-1,-1,1.808333333333333,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9048,10648,-1,7.4,-1,-1,9600000,-1,-1,0.6083333333333334,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9049,10649,-1,10.4,-1,-1,9800000,-1,-1,0.8583333333333334,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9050,10650,-1,12.2,-1,-1,10000000,-1,-1,1.0083333333333333,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9051,10651,-1,3.8,-1,-1,10200000,-1,-1,0.3083333333333333,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9052,10652,-1,8.2,-1,-1,10400000,-1,-1,0.6749999999999999,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9053,10653,-1,11.2,-1,-1,10600000,-1,-1,0.925,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9054,10654,-1,17.0,-1,-1,10800000,-1,-1,1.4083333333333332,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9055,10655,-1,7.8,-1,-1,11000000,-1,-1,0.6416666666666667,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9056,10656,-1,13.4,-1,-1,11200000,-1,-1,1.1083333333333334,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9057,10657,-1,11.2,-1,-1,11400000,-1,-1,0.925,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9058,10658,-1,5.4,-1,-1,11600000,-1,-1,0.4416666666666667,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9059,10659,-1,5.6,-1,-1,11800000,-1,-1,0.4583333333333333,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9060,10660,-1,19.0,-1,-1,12000000,-1,-1,1.575,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9061,10661,-1,9.6,-1,-1,12200000,-1,-1,0.7916666666666666,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9062,10662,-1,17.4,-1,-1,12400000,-1,-1,1.4416666666666664,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9063,10663,-1,12.0,-1,-1,12600000,-1,-1,0.9916666666666668,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9064,10664,-1,13.2,-1,-1,12800000,-1,-1,1.0916666666666666,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9065,10665,-1,13.4,-1,-1,13000000,-1,-1,1.1083333333333334,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9066,10666,-1,12.4,-1,-1,13200000,-1,-1,1.025,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9067,10667,-1,8.0,-1,-1,13400000,-1,-1,0.6583333333333333,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9068,10668,-1,10.6,-1,-1,13600000,-1,-1,0.875,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9069,10669,-1,14.6,-1,-1,13800000,-1,-1,1.2083333333333333,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9070,10670,-1,19.4,-1,-1,14000000,-1,-1,1.6083333333333332,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9071,10671,-1,7.0,-1,-1,14200000,-1,-1,0.5750000000000001,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9072,10672,-1,11.2,-1,-1,14400000,-1,-1,0.925,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9073,10673,-1,13.2,-1,-1,14600000,-1,-1,1.0916666666666666,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9074,10674,-1,15.8,-1,-1,14800000,-1,-1,1.3083333333333331,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9075,10675,-1,19.8,-1,-1,15000000,-1,-1,1.6416666666666666,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9076,10676,-1,9.8,-1,-1,15200000,-1,-1,0.8083333333333335,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9077,10677,-1,16.8,-1,-1,15400000,-1,-1,1.3916666666666666,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9078,10678,-1,20.6,-1,-1,15600000,-1,-1,1.7083333333333333,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9079,10679,-1,9.2,-1,-1,15800000,-1,-1,0.7583333333333333,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9080,10680,-1,5.4,-1,-1,16000000,-1,-1,0.4416666666666667,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9081,10681,-1,3.4,-1,-1,16200000,-1,-1,0.2749999999999999,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9082,10682,-1,15.2,-1,-1,16400000,-1,-1,1.2583333333333333,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9083,10683,-1,21.4,-1,-1,16600000,-1,-1,1.7749999999999997,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9084,10684,-1,17.0,-1,-1,16800000,-1,-1,1.4083333333333332,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9085,10685,-1,19.0,-1,-1,17000000,-1,-1,1.575,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9086,10686,-1,13.8,-1,-1,17200000,-1,-1,1.1416666666666668,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9087,10687,-1,10.0,-1,-1,17400000,-1,-1,0.8250000000000001,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9088,10688,-1,6.8,-1,-1,17600000,-1,-1,0.5583333333333333,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9089,10689,-1,15.8,-1,-1,17800000,-1,-1,1.3083333333333331,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9090,10690,-1,12.8,-1,-1,18000000,-1,-1,1.0583333333333331,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9091,10691,-1,14.4,-1,-1,18200000,-1,-1,1.1916666666666669,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9092,10692,-1,13.8,-1,-1,18400000,-1,-1,1.1416666666666668,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9093,10693,-1,10.8,-1,-1,18600000,-1,-1,0.8916666666666667,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9094,10694,-1,11.2,-1,-1,18800000,-1,-1,0.925,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9095,10695,-1,24.4,-1,-1,19000000,-1,-1,2.025,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9096,10696,-1,9.4,-1,-1,19200000,-1,-1,0.775,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9097,10697,-1,10.0,-1,-1,19400000,-1,-1,0.8250000000000001,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9098,10698,-1,8.6,-1,-1,19600000,-1,-1,0.7083333333333334,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9099,10699,-1,26.8,-1,-1,19800000,-1,-1,2.225,-1,-1,-1,-1,boxing,2023,hyperdqn,HyperDQN
9100,10800,-1,-92.2,-1,-1,0,-1,-1,-0.0094339622641509,-1,-1,-1,-1,fishing_derby,2022,hyperdqn,HyperDQN
9101,10801,-1,-93.4,-1,-1,200000,-1,-1,-0.0320754716981132,-1,-1,-1,-1,fishing_derby,2022,hyperdqn,HyperDQN
9102,10802,-1,-87.8,-1,-1,400000,-1,-1,0.0735849056603774,-1,-1,-1,-1,fishing_derby,2022,hyperdqn,HyperDQN
9103,10803,-1,-93.8,-1,-1,600000,-1,-1,-0.0396226415094338,-1,-1,-1,-1,fishing_derby,2022,hyperdqn,HyperDQN
9104,10804,-1,-89.4,-1,-1,800000,-1,-1,0.0433962264150942,-1,-1,-1,-1,fishing_derby,2022,hyperdqn,HyperDQN
9105,10805,-1,-89.4,-1,-1,1000000,-1,-1,0.0433962264150942,-1,-1,-1,-1,fishing_derby,2022,hyperdqn,HyperDQN
9106,10806,-1,-84.6,-1,-1,1200000,-1,-1,0.1339622641509435,-1,-1,-1,-1,fishing_derby,2022,hyperdqn,HyperDQN
9107,10807,-1,-88.6,-1,-1,1400000,-1,-1,0.058490566037736,-1,-1,-1,-1,fishing_derby,2022,hyperdqn,HyperDQN
9108,10808,-1,-83.4,-1,-1,1600000,-1,-1,0.1566037735849056,-1,-1,-1,-1,fishing_derby,2022,hyperdqn,HyperDQN
9109,10809,-1,-86.2,-1,-1,1800000,-1,-1,0.1037735849056603,-1,-1,-1,-1,fishing_derby,2022,hyperdqn,HyperDQN
9110,10810,-1,-80.2,-1,-1,2000000,-1,-1,0.2169811320754717,-1,-1,-1,-1,fishing_derby,2022,hyperdqn,HyperDQN
9111,10811,-1,-88.6,-1,-1,2200000,-1,-1,0.058490566037736,-1,-1,-1,-1,fishing_derby,2022,hyperdqn,HyperDQN
9112,10812,-1,-82.6,-1,-1,2400000,-1,-1,0.1716981132075473,-1,-1,-1,-1,fishing_derby,2022,hyperdqn,HyperDQN
9113,10813,-1,-87.4,-1,-1,2600000,-1,-1,0.081132075471698,-1,-1,-1,-1,fishing_derby,2022,hyperdqn,HyperDQN
9114,10814,-1,-77.0,-1,-1,2800000,-1,-1,0.2773584905660378,-1,-1,-1,-1,fishing_derby,2022,hyperdqn,HyperDQN
9115,10815,-1,-80.2,-1,-1,3000000,-1,-1,0.2169811320754717,-1,-1,-1,-1,fishing_derby,2022,hyperdqn,HyperDQN
9116,10816,-1,-84.6,-1,-1,3200000,-1,-1,0.1339622641509435,-1,-1,-1,-1,fishing_derby,2022,hyperdqn,HyperDQN
9117,10817,-1,-82.2,-1,-1,3400000,-1,-1,0.1792452830188679,-1,-1,-1,-1,fishing_derby,2022,hyperdqn,HyperDQN
9118,10818,-1,-81.8,-1,-1,3600000,-1,-1,0.1867924528301887,-1,-1,-1,-1,fishing_derby,2022,hyperdqn,HyperDQN
9119,10819,-1,-82.6,-1,-1,3800000,-1,-1,0.1716981132075473,-1,-1,-1,-1,fishing_derby,2022,hyperdqn,HyperDQN
9120,10820,-1,-77.4,-1,-1,4000000,-1,-1,0.2698113207547169,-1,-1,-1,-1,fishing_derby,2022,hyperdqn,HyperDQN
9121,10821,-1,-77.0,-1,-1,4200000,-1,-1,0.2773584905660378,-1,-1,-1,-1,fishing_derby,2022,hyperdqn,HyperDQN
9122,10822,-1,-83.0,-1,-1,4400000,-1,-1,0.1641509433962264,-1,-1,-1,-1,fishing_derby,2022,hyperdqn,HyperDQN
9123,10823,-1,-79.0,-1,-1,4600000,-1,-1,0.239622641509434,-1,-1,-1,-1,fishing_derby,2022,hyperdqn,HyperDQN
9124,10824,-1,-77.0,-1,-1,4800000,-1,-1,0.2773584905660378,-1,-1,-1,-1,fishing_derby,2022,hyperdqn,HyperDQN
9125,10825,-1,-81.4,-1,-1,5000000,-1,-1,0.1943396226415094,-1,-1,-1,-1,fishing_derby,2022,hyperdqn,HyperDQN
9126,10826,-1,-73.8,-1,-1,5200000,-1,-1,0.3377358490566038,-1,-1,-1,-1,fishing_derby,2022,hyperdqn,HyperDQN
9127,10827,-1,-82.8,-1,-1,5400000,-1,-1,0.1679245283018869,-1,-1,-1,-1,fishing_derby,2022,hyperdqn,HyperDQN
9128,10828,-1,-82.6,-1,-1,5600000,-1,-1,0.1716981132075473,-1,-1,-1,-1,fishing_derby,2022,hyperdqn,HyperDQN
9129,10829,-1,-75.4,-1,-1,5800000,-1,-1,0.3075471698113207,-1,-1,-1,-1,fishing_derby,2022,hyperdqn,HyperDQN
9130,10830,-1,-83.0,-1,-1,6000000,-1,-1,0.1641509433962264,-1,-1,-1,-1,fishing_derby,2022,hyperdqn,HyperDQN
9131,10831,-1,-78.2,-1,-1,6200000,-1,-1,0.2547169811320754,-1,-1,-1,-1,fishing_derby,2022,hyperdqn,HyperDQN
9132,10832,-1,-75.8,-1,-1,6400000,-1,-1,0.3000000000000001,-1,-1,-1,-1,fishing_derby,2022,hyperdqn,HyperDQN
9133,10833,-1,-74.2,-1,-1,6600000,-1,-1,0.330188679245283,-1,-1,-1,-1,fishing_derby,2022,hyperdqn,HyperDQN
9134,10834,-1,-72.6,-1,-1,6800000,-1,-1,0.3603773584905662,-1,-1,-1,-1,fishing_derby,2022,hyperdqn,HyperDQN
9135,10835,-1,-81.0,-1,-1,7000000,-1,-1,0.2018867924528302,-1,-1,-1,-1,fishing_derby,2022,hyperdqn,HyperDQN
9136,10836,-1,-74.2,-1,-1,7200000,-1,-1,0.330188679245283,-1,-1,-1,-1,fishing_derby,2022,hyperdqn,HyperDQN
9137,10837,-1,-77.4,-1,-1,7400000,-1,-1,0.2698113207547169,-1,-1,-1,-1,fishing_derby,2022,hyperdqn,HyperDQN
9138,10838,-1,-79.0,-1,-1,7600000,-1,-1,0.239622641509434,-1,-1,-1,-1,fishing_derby,2022,hyperdqn,HyperDQN
9139,10839,-1,-74.2,-1,-1,7800000,-1,-1,0.330188679245283,-1,-1,-1,-1,fishing_derby,2022,hyperdqn,HyperDQN
9140,10840,-1,-73.8,-1,-1,8000000,-1,-1,0.3377358490566038,-1,-1,-1,-1,fishing_derby,2022,hyperdqn,HyperDQN
9141,10841,-1,-74.2,-1,-1,8200000,-1,-1,0.330188679245283,-1,-1,-1,-1,fishing_derby,2022,hyperdqn,HyperDQN
